"","dt","SIC_CODE","investment_Barc","percent_investment_Barc","investment_BofA","percent_investment_BofA","junk_Barc","percent_junk_Barc","junk_BofA","percent_junk_BofA","distressed_Barc","percent_distressed_Barc","distressed_BofA","percent_distressed_BofA"
"801",2011-01-31,2000,0,0,0,0,0,0,0,0,1200000,0.545454545454545,1200000,0.545454545454545
"802",2011-01-31,2836,0,0,0,0,0,0,0,0,1e+06,0.454545454545455,1e+06,0.454545454545455
"803",2011-01-31,3571,4e+05,0.0892857142857143,4e+05,0.0892857142857143,0,0,0,0,0,0,0,0
"804",2011-01-31,4522,230000,0.0513392857142857,230000,0.0513392857142857,0,0,0,0,0,0,0,0
"805",2011-01-31,5143,350000,0.078125,350000,0.078125,0,0,0,0,0,0,0,0
"806",2011-01-31,6199,3500000,0.78125,3500000,0.78125,0,0,0,0,0,0,0,0
"807",2011-01-31,7372,0,0,0,0,325000,1,525000,1,0,0,0,0
"808",2011-02-28,1623,337500,0.278289463919668,337500,0.171463843990764,0,NA,0,NA,0,0,0,0
"809",2011-02-28,2834,4e+05,0.329824549830718,4e+05,0.203216407692757,0,NA,0,NA,0,0,0,0
"810",2011-02-28,3570,250000,0.206140343644198,250000,0.127010254807973,0,NA,0,NA,0,0,0,0
"811",2011-02-28,4512,25266,0.0208333676900573,780845,0.396701289662127,0,NA,0,NA,0,0,0,0
"812",2011-02-28,5122,0,0,0,0,0,NA,0,NA,6900000,0.91206322580901,850000,0.646257598278674
"813",2011-02-28,6159,0,0,0,0,0,NA,0,NA,665265,0.08793677419099,465265,0.353742401721326
"814",2011-02-28,7336,2e+05,0.164912274915359,2e+05,0.101608203846379,0,NA,0,NA,0,0,0,0
"815",2011-03-31,2080,0,NA,0,NA,75000,0.0179640718562874,75000,0.0303030303030303,0,0,0,0
"816",2011-03-31,2879,0,NA,0,NA,0,0,0,0,250000,0.0045992065596018,1e+05,0.00290021713055591
"817",2011-03-31,3674,0,NA,0,NA,3850000,0.922155688622755,2250000,0.909090909090909,0,0,0,0
"818",2011-03-31,4813,0,NA,0,NA,0,0,0,0,51857202,0.954007934403982,32130177,0.931844897431936
"819",2011-03-31,5311,0,NA,0,NA,250000,0.0598802395209581,150000,0.0606060606060606,0,0,0,0
"820",2011-03-31,6282,0,NA,0,NA,0,0,0,0,2250000,0.0413928590364162,2250000,0.0652548854375081
"821",2011-03-31,7389,0,NA,0,NA,0,0,0,0,0,0,0,0
"822",2011-04-29,1041,0,0,0,0,0,0,0,0,1586752,0.225015286981164,1586752,0.261118439587464
"823",2011-04-29,2672,0,0,0,0,3230000,0.0298795187499253,3230000,0.030897085986772,0,0,0,0
"824",2011-04-29,3411,1500000,0.789473684210526,2100000,0.518518518518518,0,0,0,0,0,0,0,0
"825",2011-04-29,3841,0,0,0,0,0,0,0,0,2300000,0.32616008050198,1e+06,0.164561594746667
"826",2011-04-29,4923,0,0,0,0,0,0,0,0,415000,0.0588506232210095,740000,0.121775580112534
"827",2011-04-29,6021,0,0,0,0,104870804,0.970120481250075,101310603,0.969102914013228,0,0,0,0
"828",2011-04-29,6700,0,0,0,0,0,0,0,0,2750000,0.389974009295846,2750000,0.452544385553335
"829",2011-04-29,8092,4e+05,0.210526315789474,1950000,0.481481481481481,0,0,0,0,0,0,0,0
"830",2011-05-31,1311,0,0,0,0,0,0,0,0,3615000,0.205062729341249,2879000,0.21304807338385
"831",2011-05-31,2741,0,0,0,0,1e+05,1,1e+05,1,0,0,0,0
"832",2011-05-31,3490,0,0,0,0,0,0,0,0,1e+05,0.00567255129574686,1e+05,0.00740007201750087
"833",2011-05-31,3990,4e+05,0.207792207792208,4e+05,0.340425531914894,0,0,0,0,0,0,0,0
"834",2011-05-31,4931,0,0,0,0,0,0,0,0,11550082,0.655184326150825,10309382,0.762901692559272
"835",2011-05-31,6035,0,0,0,0,0,0,0,0,2188670,0.124153428444623,50000,0.00370003600875044
"836",2011-05-31,6726,1525000,0.792207792207792,775000,0.659574468085106,0,0,0,0,0,0,0,0
"837",2011-05-31,8221,0,0,0,0,0,0,0,0,175000,0.009926964767557,175000,0.0129501260306265
"838",2011-06-30,2400,320000,0.0884461666878569,320000,0.119714869110496,0,NA,0,NA,0,0,0,0
"839",2011-06-30,3241,650000,0.179656276084709,650000,0.243170827880695,0,NA,0,NA,0,0,0,0
"840",2011-06-30,3721,4e+05,0.110557708359821,4e+05,0.14964358638812,0,NA,0,NA,0,0,0,0
"841",2011-06-30,4911,728020,0.201220557100292,108018,0.0404105022861799,0,NA,0,NA,0,0,0,0
"842",2011-06-30,5812,0,0,0,0,0,NA,0,NA,6200000,1,6200000,1
"843",2011-06-30,6331,175000,0.0483689974074217,175000,0.0654690690448025,0,NA,0,NA,0,0,0,0
"844",2011-06-30,7993,1345000,0.371750294359898,1020000,0.381591145289706,0,NA,0,NA,0,0,0,0
"845",2011-07-29,1531,1e+06,0.121767454603571,1600000,0.186122670427585,0,NA,0,NA,0,0,0,0
"846",2011-07-29,2834,6750000,0.821930318574103,6750000,0.785205015866376,0,NA,0,NA,0,0,0,0
"847",2011-07-29,3570,0,0,0,0,0,NA,0,NA,15850000,0.918840579710145,15850000,0.813863928112965
"848",2011-07-29,4512,348075,0.0423842067611379,136481,0.0158763801141421,0,NA,0,NA,0,0,0,0
"849",2011-07-29,5122,0,0,0,0,0,NA,0,NA,1400000,0.0811594202898551,3625000,0.186136071887035
"850",2011-07-29,6159,114300,0.0139180200611881,110000,0.0127959335918965,0,NA,0,NA,0,0,0,0
"851",2011-07-29,7319,0,0,0,0,0,NA,0,NA,0,0,0,0
"852",2011-08-31,2111,0,0,0,0,0,NA,0,NA,3300000,1,8e+05,1
"853",2011-08-31,3221,4e+05,0.0272562335346797,450000,0.0700498132004981,0,NA,0,NA,0,0,0,0
"854",2011-08-31,3714,2372500,0.161663535152569,780000,0.121419676214197,0,NA,0,NA,0,0,0,0
"855",2011-08-31,4911,0,0,0,0,0,NA,0,NA,0,0,0,0
"856",2011-08-31,5699,1350000,0.0919897881795439,1e+06,0.155666251556663,0,NA,0,NA,0,0,0,0
"857",2011-08-31,6331,9383042,0.63936596004427,3349000,0.521326276463263,0,NA,0,NA,0,0,0,0
"858",2011-08-31,7993,1170000,0.0797244830889381,845000,0.13153798256538,0,NA,0,NA,0,0,0,0
"859",2011-09-30,2000,0,0,0,0,0,0,0,0,7e+05,1,7e+05,1
"860",2011-09-30,2844,0,0,0,0,1952388,0.77320429090624,1952388,0.87347820407053,0,0,0,0
"861",2011-09-30,3585,650000,0.198776758409786,650000,0.198776758409786,0,0,0,0,0,0,0,0
"862",2011-09-30,4613,1700000,0.519877675840979,1700000,0.519877675840979,0,0,0,0,0,0,0,0
"863",2011-09-30,5159,150000,0.0458715596330275,150000,0.0458715596330275,0,0,0,0,0,0,0,0
"864",2011-09-30,6211,0,0,0,0,572673,0.226795709093761,282800,0.12652179592947,0,0,0,0
"865",2011-09-30,7371,770000,0.235474006116208,770000,0.235474006116208,0,0,0,0,0,0,0,0
"866",2011-10-31,2436,7e+05,0.306012132943911,7e+05,0.470591082567895,0,0,0,0,0,0,0,0
"867",2011-10-31,3316,425000,0.185793080715946,425000,0.285716014416222,0,0,0,0,0,0,0,0
"868",2011-10-31,3761,0,0,0,0,0,0,0,0,250000,0.120481927710843,150000,0.0759493670886076
"869",2011-10-31,4922,0,0,0,0,250000,1,7e+05,1,0,0,0,0
"870",2011-10-31,5940,0,0,0,0,0,0,0,0,1825000,0.879518072289157,1825000,0.924050632911392
"871",2011-10-31,6500,912491,0.398904738860175,112491,0.0756246592416357,0,0,0,0,0,0,0,0
"872",2011-10-31,8052,250000,0.109290047479968,250000,0.168068243774248,0,0,0,0,0,0,0,0
"873",2011-11-30,1311,0,0,0,0,1330000,0.671717171717172,855000,0.568106312292359,0,0,0,0
"874",2011-11-30,2731,590000,0.746835443037975,590000,0.746835443037975,0,0,0,0,0,0,0,0
"875",2011-11-30,3519,0,0,0,0,0,0,0,0,250000,0.00596231786490256,250000,0.00548165060217796
"876",2011-11-30,3999,2e+05,0.253164556962025,2e+05,0.253164556962025,0,0,0,0,0,0,0,0
"877",2011-11-30,4931,0,0,0,0,0,0,0,0,29698002,0.708275711506048,28074701,0.615582806570464
"878",2011-11-30,6036,0,0,0,0,650000,0.328282828282828,650000,0.431893687707641,0,0,0,0
"879",2011-11-30,6798,0,0,0,0,0,0,0,0,11982000,0.28576197062905,17282000,0.378935542827358
"880",2011-11-30,8741,0,0,0,0,0,0,0,0,0,0,0,0
"881",2011-12-30,2221,240000,0.19672131147541,240000,0.19672131147541,0,NA,0,NA,0,0,0,0
"882",2011-12-30,3231,325000,0.266393442622951,325000,0.266393442622951,0,NA,0,NA,0,0,0,0
"883",2011-12-30,3721,0,0,0,0,0,NA,0,NA,7e+05,0.102844381758345,7e+05,0.323864162117146
"884",2011-12-30,4900,0,0,0,0,0,NA,0,NA,111400,0.0163669487541138,111400,0.0515406680855001
"885",2011-12-30,5731,325000,0.266393442622951,325000,0.266393442622951,0,NA,0,NA,0,0,0,0
"886",2011-12-30,6331,0,0,0,0,0,NA,0,NA,5995000,0.880788669487541,1350000,0.624595169797354
"887",2011-12-30,7993,330000,0.270491803278689,330000,0.270491803278689,0,NA,0,NA,0,0,0,0
"888",2012-01-31,1400,0,0,0,0,0,0,0,0,30000,0.0013516828789764,30000,0.00169650738328496
"889",2012-01-31,2834,0,0,0,0,10650000,1,40700000,1,0,0,0,0
"890",2012-01-31,3568,1050000,0.443974630021142,1050000,0.443974630021142,0,0,0,0,0,0,0,0
"891",2012-01-31,4512,0,0,0,0,0,0,0,0,8406601,0.378768621402862,3970435,0.224529076411767
"892",2012-01-31,5094,515000,0.217758985200846,515000,0.217758985200846,0,0,0,0,0,0,0,0
"893",2012-01-31,6159,0,0,0,0,0,0,0,0,13757954,0.619879695718161,13682954,0.773774416204948
"894",2012-01-31,7310,8e+05,0.338266384778013,8e+05,0.338266384778013,0,0,0,0,0,0,0,0
"895",2012-02-29,2052,0,NA,0,NA,0,0,0,0,0,0,0,0
"896",2012-02-29,2911,0,NA,0,NA,0,0,0,0,4065849,0.547526484850419,3150000,0.480182926829268
"897",2012-02-29,3691,0,NA,0,NA,290000,0.0981980322468793,290000,0.082770352230661,0,0,0,0
"898",2012-02-29,4833,0,NA,0,NA,0,0,0,0,0,0,0,0
"899",2012-02-29,5331,0,NA,0,NA,0,0,0,0,460000,0.0619457788597641,510000,0.0777439024390244
"900",2012-02-29,6311,0,NA,0,NA,2663216,0.901801967753121,3213670,0.917229647769339,0,0,0,0
"901",2012-02-29,7510,0,NA,0,NA,0,0,0,0,2900000,0.390527736289817,2900000,0.442073170731707
"902",2012-03-30,2611,0,0,0,0,0,0,0,0,325000,1,325000,1
"903",2012-03-30,3353,250000,0.24390243902439,250000,0.24390243902439,0,0,0,0,0,0,0,0
"904",2012-03-30,3829,0,0,0,0,250000,0.675675675675676,250000,0.847457627118644,0,0,0,0
"905",2012-03-30,4923,0,0,0,0,120000,0.324324324324324,45000,0.152542372881356,0,0,0,0
"906",2012-03-30,5990,125000,0.121951219512195,125000,0.121951219512195,0,0,0,0,0,0,0,0
"907",2012-03-30,6513,4e+05,0.390243902439024,4e+05,0.390243902439024,0,0,0,0,0,0,0,0
"908",2012-03-30,8062,250000,0.24390243902439,250000,0.24390243902439,0,0,0,0,0,0,0,0
"909",2012-04-30,2010,125000,0.0820199209984121,125000,0.0981146292836847,0,0,0,0,0,0,0,0
"910",2012-04-30,2869,574016,0.376645975774596,574016,0.450554936343229,0,0,0,0,0,0,0,0
"911",2012-04-30,3663,275000,0.180443826196507,275000,0.215852184424106,0,0,0,0,0,0,0,0
"912",2012-04-30,4813,250004,0.164042466634296,4,3.13966813707791e-06,0,0,0,0,0,0,0,0
"913",2012-04-30,5200,0,0,0,0,0,0,0,0,150000,1,150000,1
"914",2012-04-30,6282,0,0,0,0,8950000,1,8950000,1,0,0,0,0
"915",2012-04-30,7374,3e+05,0.196847810396189,3e+05,0.235475110280843,0,0,0,0,0,0,0,0
"916",2012-05-31,2099,0,0,0,0,0,0,0,0,1050000,1,1050000,1
"917",2012-05-31,3221,250000,0.0498504486540379,825000,0.147584973166369,0,0,0,0,0,0,0,0
"918",2012-05-31,3720,1450000,0.28913260219342,1450000,0.259391771019678,0,0,0,0,0,0,0,0
"919",2012-05-31,4911,0,0,0,0,3950000,0.419098143236074,3844000,0.53619751708746,0,0,0,0
"920",2012-05-31,5699,2400000,0.478564307078764,2400000,0.429338103756708,0,0,0,0,0,0,0,0
"921",2012-05-31,6331,0,0,0,0,5475000,0.580901856763926,3325000,0.46380248291254,0,0,0,0
"922",2012-05-31,7929,915000,0.182452642073779,915000,0.163685152057245,0,0,0,0,0,0,0,0
"923",2012-06-29,2015,0,0,0,0,250000,1,250000,1,0,0,0,0
"924",2012-06-29,2869,325000,0.0726256983240224,850000,0.17,0,0,0,0,0,0,0,0
"925",2012-06-29,3672,650000,0.145251396648045,650000,0.13,0,0,0,0,0,0,0,0
"926",2012-06-29,4813,0,0,0,0,0,0,0,0,1217394,0.346106805208629,1217394,0.346106805208629
"927",2012-06-29,5311,0,0,0,0,0,0,0,0,2300000,0.653893194791371,2300000,0.653893194791371
"928",2012-06-29,6282,3250000,0.726256983240223,3250000,0.65,0,0,0,0,0,0,0,0
"929",2012-06-29,7373,250000,0.0558659217877095,250000,0.05,0,0,0,0,0,0,0,0
"930",2012-07-31,1311,0,0,0,0,0,0,0,0,0,0,0,0
"931",2012-07-31,2721,385000,0.221160142921152,485000,0.263469540748145,0,0,0,0,0,0,0,0
"932",2012-07-31,3531,0,0,0,0,2900000,0.768768080961352,2900000,0.779304049236967,0,0,0,0
"933",2012-07-31,4011,0,0,0,0,0,0,0,0,15365611.4,0.997980088137523,21346852,0.998545230151139
"934",2012-07-31,4941,0,0,0,0,0,0,0,0,31100,0.00201991186247733,31100,0.00145476984886111
"935",2012-07-31,6091,0,0,0,0,3e+05,0.0795277325132434,2e+05,0.0537451068439288,0,0,0,0
"936",2012-07-31,6798,0,0,0,0,572269,0.151704186525404,621269,0.166950843919104,0,0,0,0
"937",2012-07-31,8299,1355820,0.778839857078848,1355820,0.736530459251855,0,0,0,0,0,0,0,0
"938",2012-08-31,1531,7e+05,0.318181818181818,7e+05,0.202898550724638,0,NA,0,NA,0,NA,0,NA
"939",2012-08-31,2844,225000,0.102272727272727,1475000,0.427536231884058,0,NA,0,NA,0,NA,0,NA
"940",2012-08-31,3634,250000,0.113636363636364,250000,0.072463768115942,0,NA,0,NA,0,NA,0,NA
"941",2012-08-31,4812,325000,0.147727272727273,325000,0.0942028985507246,0,NA,0,NA,0,NA,0,NA
"942",2012-08-31,5190,7e+05,0.318181818181818,7e+05,0.202898550724638,0,NA,0,NA,0,NA,0,NA
"943",2012-08-31,6211,0,0,0,0,0,NA,0,NA,0,NA,0,NA
"944",2012-08-31,7359,0,0,0,0,0,NA,0,NA,0,NA,0,NA
"945",2012-09-28,1381,0,0,0,0,0,0,0,0,1e+06,0.412371134020619,1e+06,0.412371134020619
"946",2012-09-28,2819,975000,0.383858267716535,435000,0.238356164383562,0,0,0,0,0,0,0,0
"947",2012-09-28,3545,0,0,0,0,0,0,0,0,1425000,0.587628865979381,1425000,0.587628865979381
"948",2012-09-28,4424,225000,0.0885826771653543,225000,0.123287671232877,0,0,0,0,0,0,0,0
"949",2012-09-28,5045,465000,0.183070866141732,465000,0.254794520547945,0,0,0,0,0,0,0,0
"950",2012-09-28,6141,0,0,0,0,150000,1,75000,1,0,0,0,0
"951",2012-09-28,6798,425000,0.167322834645669,250000,0.136986301369863,0,0,0,0,0,0,0,0
"952",2012-09-28,8741,450000,0.177165354330709,450000,0.246575342465753,0,0,0,0,0,0,0,0
"953",2012-10-31,1311,7875000,0.826771653543307,7275000,0.848396501457726,0,0,0,0,0,NA,0,NA
"954",2012-10-31,2800,725000,0.0761154855643045,375000,0.043731778425656,0,0,0,0,0,NA,0,NA
"955",2012-10-31,3533,675000,0.0708661417322835,675000,0.0787172011661808,0,0,0,0,0,NA,0,NA
"956",2012-10-31,4424,250000,0.026246719160105,250000,0.0291545189504373,0,0,0,0,0,NA,0,NA
"957",2012-10-31,5013,0,0,0,0,275000,0.578947368421053,275000,0.041044776119403,0,NA,0,NA
"958",2012-10-31,6141,0,0,0,0,0,0,0,0,0,NA,0,NA
"959",2012-10-31,6798,0,0,0,0,2e+05,0.421052631578947,6425000,0.958955223880597,0,NA,0,NA
"960",2012-10-31,8299,0,0,0,0,0,0,0,0,0,NA,0,NA
"961",2012-11-30,2015,5e+05,0.053248136315229,2650000,0.250236071765817,0,0,0,0,0,0,0,0
"962",2012-11-30,2869,0,0,0,0,4e+05,0.117647058823529,4e+05,0.117647058823529,0,0,0,0
"963",2012-11-30,3674,2250000,0.23961661341853,2250000,0.212464589235127,0,0,0,0,0,0,0,0
"964",2012-11-30,4813,6640000,0.707135250266241,5690000,0.537299338999056,0,0,0,0,0,0,0,0
"965",2012-11-30,5311,0,0,0,0,0,0,0,0,0,0,0,0
"966",2012-11-30,6211,0,0,0,0,0,0,0,0,13406407,1,8900000,1
"967",2012-11-30,7370,0,0,0,0,3e+06,0.882352941176471,3e+06,0.882352941176471,0,0,0,0
"968",2012-12-31,1521,550000,0.509259259259259,3e+05,0.36144578313253,0,NA,0,NA,0,0,0,0
"969",2012-12-31,2834,0,0,0,0,0,NA,0,NA,1750000,0.545775603269165,2200000,0.630971644707897
"970",2012-12-31,3571,2e+05,0.185185185185185,2e+05,0.240963855421687,0,NA,0,NA,0,0,0,0
"971",2012-12-31,4513,0,0,0,0,0,NA,0,NA,706446,0.220320566758336,536686,0.153924385505319
"972",2012-12-31,5112,150000,0.138888888888889,150000,0.180722891566265,0,NA,0,NA,0,0,0,0
"973",2012-12-31,6159,0,0,0,0,0,NA,0,NA,0,0,0,0
"974",2012-12-31,7011,180000,0.166666666666667,180000,0.216867469879518,0,NA,0,NA,0,0,0,0
"975",2012-12-31,8744,0,0,0,0,0,NA,0,NA,750000,0.233903829972499,750000,0.215103969786783
"976",2013-01-31,1321,350000,0.264150943396226,350000,0.264150943396226,0,0,0,0,0,0,0,0
"977",2013-01-31,2782,175000,0.132075471698113,175000,0.132075471698113,0,0,0,0,0,0,0,0
"978",2013-01-31,3531,0,0,0,0,0,0,0,0,6250000,0.990177439797212,6250000,0.990177439797212
"979",2013-01-31,4119,0,0,0,0,2e+05,0.0226149407188905,2e+05,0.0229479195817696,0,0,0,0
"980",2013-01-31,4941,0,0,0,0,0,0,0,0,62000,0.00982256020278834,62000,0.00982256020278834
"981",2013-01-31,6035,0,0,0,0,143711,0.0162500787282624,15387,0.00176549819302344,0,0,0,0
"982",2013-01-31,6726,0,0,0,0,8500000,0.961134980552847,8500000,0.975286582225207,0,0,0,0
"983",2013-01-31,8093,8e+05,0.60377358490566,8e+05,0.60377358490566,0,0,0,0,0,0,0,0
"984",2013-02-28,1623,337500,0.104260855408574,337500,0.104260855408574,0,NA,0,NA,0,0,0,0
"985",2013-02-28,2836,0,0,0,0,0,NA,0,NA,4700000,0.661971830985915,4700000,0.661971830985915
"986",2013-02-28,3590,0,0,0,0,0,NA,0,NA,2e+05,0.028169014084507,2e+05,0.028169014084507
"987",2013-02-28,4613,0,0,0,0,0,NA,0,NA,2200000,0.309859154929577,2200000,0.309859154929577
"988",2013-02-28,5148,475000,0.14673750020466,475000,0.14673750020466,0,NA,0,NA,0,0,0,0
"989",2013-02-28,6159,989573,0.30569993324216,989573,0.30569993324216,0,NA,0,NA,0,0,0,0
"990",2013-02-28,7311,1435000,0.443301711144605,1435000,0.443301711144605,0,NA,0,NA,0,0,0,0
"991",2013-03-28,1221,2228250,0.250442805809127,2228250,0.268488407554378,0,NA,0,NA,0,0,0,0
"992",2013-03-28,2671,235000,0.0264126823135397,235000,0.0283158423764294,0,NA,0,NA,0,0,0,0
"993",2013-03-28,3411,1500000,0.16859158923536,1500000,0.180739419424017,0,NA,0,NA,0,0,0,0
"994",2013-03-28,3841,2150000,0.241647944570682,2150000,0.259059834507758,0,NA,0,NA,0,0,0,0
"995",2013-03-28,4923,1150000,0.129253551747109,1352000,0.162906463374181,0,NA,0,NA,0,0,0,0
"996",2013-03-28,5961,721500,0.081092554422208,721500,0.0869356607429523,0,NA,0,NA,0,0,0,0
"997",2013-03-28,6500,912491,0.102558871901975,112491,0.0135543720202847,0,NA,0,NA,0,0,0,0
"998",2013-03-28,7999,0,0,0,0,0,NA,0,NA,415000,1,265000,1
"999",2013-04-30,1540,3e+05,0.0342679458662406,3e+05,0.0342679458662406,0,NA,0,NA,0,0,0,0
"1000",2013-04-30,2834,6050000,0.691070241635851,6050000,0.691070241635851,0,NA,0,NA,0,0,0,0
"1001",2013-04-30,3571,631565,0.0721414507700407,631565,0.0721414507700407,0,NA,0,NA,0,0,0,0
"1002",2013-04-30,4522,230000,0.0262720918307844,230000,0.0262720918307844,0,NA,0,NA,0,0,0,0
"1003",2013-04-30,5122,0,0,0,0,0,NA,0,NA,4100000,1,8525000,1
"1004",2013-04-30,6159,107972,0.0123332621702324,107972,0.0123332621702324,0,NA,0,NA,0,0,0,0
"1005",2013-04-30,7311,1435000,0.163915007726851,1435000,0.163915007726851,0,NA,0,NA,0,0,0,0
"1006",2013-05-31,2043,0,0,0,0,144275,1,144275,1,0,0,0,0
"1007",2013-05-31,2869,525000,0.0401203457533187,525000,0.264399711930219,0,0,0,0,0,0,0,0
"1008",2013-05-31,3670,0,0,0,0,0,0,0,0,6e+05,0.281641085050444,3e+05,0.179921482265139
"1009",2013-05-31,4813,0,0,0,0,0,0,0,0,1380371,0.647948643686945,1217394,0.730117776602291
"1010",2013-05-31,5200,0,0,0,0,0,0,0,0,150000,0.0704102712626111,150000,0.0899607411325697
"1011",2013-05-31,6211,10630,0.000812341476871958,10630,0.00535346464346328,0,0,0,0,0,0,0,0
"1012",2013-05-31,7372,12550000,0.959067312769809,1450000,0.730246823426318,0,0,0,0,0,0,0,0
"1013",2013-06-28,2621,0,0,0,0,0,0,0,0,0,0,0,0
"1014",2013-06-28,3350,375000,0.0576923076923077,375000,0.416666666666667,0,0,0,0,0,0,0,0
"1015",2013-06-28,3824,0,0,0,0,0,0,0,0,3200000,1,2950000,1
"1016",2013-06-28,4923,0,0,0,0,0,0,0,0,0,0,0,0
"1017",2013-06-28,5942,0,0,0,0,1e+05,0.25,1e+05,0.102564102564103,0,0,0,0
"1018",2013-06-28,6411,0,0,0,0,3e+05,0.75,875000,0.897435897435897,0,0,0,0
"1019",2013-06-28,7993,6125000,0.942307692307692,525000,0.583333333333333,0,0,0,0,0,0,0,0
"1020",2013-07-31,2040,0,0,0,0,0,NA,0,NA,12746900,0.70632075314874,12746900,0.70632075314874
"1021",2013-07-31,2870,4e+05,0.0580275282594063,4e+05,0.093604912385802,0,NA,0,NA,0,0,0,0
"1022",2013-07-31,3674,0,0,0,0,0,NA,0,NA,5025000,0.278441172722185,5025000,0.278441172722185
"1023",2013-07-31,4832,0,0,0,0,0,NA,0,NA,0,0,0,0
"1024",2013-07-31,5311,0,0,0,0,0,NA,0,NA,275000,0.0152380741290748,275000,0.0152380741290748
"1025",2013-07-31,6211,6318280,0.916585428127104,3168280,0.741416429534222,0,NA,0,NA,0,0,0,0
"1026",2013-07-31,7372,175000,0.0253870436134902,705000,0.164978658079976,0,NA,0,NA,0,0,0,0
"1027",2013-08-30,1400,0,0,0,0,0,0,0,0,20000,0.00664770740514719,20000,0.00693588055858808
"1028",2013-08-30,2822,2e+05,0.16,2e+05,0.0819662389258488,0,0,0,0,0,0,0,0
"1029",2013-08-30,3571,0,0,0,0,1.4e+07,1,1.4e+07,1,0,0,0,0
"1030",2013-08-30,4512,3e+05,0.24,1490029,0.610660365102218,0,0,0,0,0,0,0,0
"1031",2013-08-30,5111,0,0,0,0,0,0,0,0,275000,0.0914059768207738,150000,0.0520191041894106
"1032",2013-08-30,6153,0,0,0,0,0,0,0,0,1813556,0.602799482542456,1813556,0.628930390115538
"1033",2013-08-30,7200,0,0,0,0,0,0,0,0,9e+05,0.299146833231623,9e+05,0.312114625136463
"1034",2013-08-30,8748,750000,0.6,750000,0.307373395971933,0,0,0,0,0,0,0,0
"1035",2013-09-30,2047,0,0,0,0,315000,0.386503067484663,150000,0.230769230769231,0,0,0,0
"1036",2013-09-30,2899,350000,0.144927536231884,350000,0.158013544018059,0,0,0,0,0,0,0,0
"1037",2013-09-30,3711,0,0,0,0,5e+05,0.613496932515337,5e+05,0.769230769230769,0,0,0,0
"1038",2013-09-30,4833,1090000,0.451345755693582,890000,0.401805869074492,0,0,0,0,0,0,0,0
"1039",2013-09-30,5410,450000,0.186335403726708,450000,0.203160270880361,0,0,0,0,0,0,0,0
"1040",2013-09-30,6289,0,0,0,0,0,0,0,0,9e+05,1,9e+05,1
"1041",2013-09-30,7374,525000,0.217391304347826,525000,0.237020316027088,0,0,0,0,0,0,0,0
"1042",2013-10-31,1041,0,0,0,0,0,NA,0,NA,0,0,0,0
"1043",2013-10-31,2621,730000,0.327354260089686,6e+05,0.072289156626506,0,NA,0,NA,0,0,0,0
"1044",2013-10-31,3411,5e+05,0.224215246636771,1100000,0.132530120481928,0,NA,0,NA,0,0,0,0
"1045",2013-10-31,3841,650000,0.291479820627803,650000,0.0783132530120482,0,NA,0,NA,0,0,0,0
"1046",2013-10-31,4923,0,0,0,0,0,NA,0,NA,5558200,0.948789730633983,1600000,0.842105263157895
"1047",2013-10-31,5990,0,0,0,0,0,NA,0,NA,3e+05,0.0512102693660169,3e+05,0.157894736842105
"1048",2013-10-31,6500,0,0,0,0,0,NA,0,NA,0,0,0,0
"1049",2013-10-31,7993,350000,0.15695067264574,5950000,0.716867469879518,0,NA,0,NA,0,0,0,0
"1050",2013-11-29,1521,1300000,0.109750949767835,3e+05,0.0276625172890733,0,0,0,0,0,0,0,0
"1051",2013-11-29,2834,7e+06,0.590966652596032,7e+06,0.645458736745044,0,0,0,0,0,0,0,0
"1052",2013-11-29,3572,0,0,0,0,5500000,1,5500000,1,0,0,0,0
"1053",2013-11-29,4513,0,0,0,0,0,0,0,0,3256522,1,2993035,1
"1054",2013-11-29,5112,150000,0.0126635711270578,150000,0.0138312586445367,0,0,0,0,0,0,0,0
"1055",2013-11-29,6153,8e+05,0.0675390460109751,8e+05,0.0737667127708622,0,0,0,0,0,0,0,0
"1056",2013-11-29,7011,2030000,0.171380329252849,2030000,0.187183033656063,0,0,0,0,0,0,0,0
"1057",2013-11-29,8741,565000,0.0476994512452512,565000,0.0520977408944214,0,0,0,0,0,0,0,0
"1058",2013-12-31,2221,240000,0.0990916597853014,240000,0.0604229607250755,0,NA,0,NA,0,0,0,0
"1059",2013-12-31,3299,260000,0.107349298100743,260000,0.0654582074521652,0,NA,0,NA,0,0,0,0
"1060",2013-12-31,3728,450000,0.18579686209744,450000,0.113293051359517,0,NA,0,NA,0,0,0,0
"1061",2013-12-31,4911,0,0,0,0,0,NA,0,NA,57080109,0.776757492460139,43022709,0.770702636448546
"1062",2013-12-31,5812,1472000,0.607762180016515,3022000,0.760825780463243,0,NA,0,NA,0,0,0,0
"1063",2013-12-31,6331,0,0,0,0,0,NA,0,NA,12905000,0.175613810411576,9300000,0.166598865705353
"1064",2013-12-31,7514,0,0,0,0,0,NA,0,NA,3500000,0.0476286971282849,3500000,0.0626984978461006
"1065",2014-01-31,1382,0,0,0,0,0,NA,0,NA,75000,0.00779220779220779,75000,0.00778419149028035
"1066",2014-01-31,2812,5e+05,0.155723460050704,5e+05,0.170310168879563,0,NA,0,NA,0,0,0,0
"1067",2014-01-31,3546,0,0,0,0,0,NA,0,NA,3e+05,0.0311688311688312,3e+05,0.0311367659611214
